comparison_method,model,outer_id,repeat,fold,n,R2,RMSE,MAE,MAPE_pct,nRMSE_mean_pct,nRMSE_range_pct,RPD,bias_pred_minus_obs,median_abs_error
direct_BMPDM_all_features,LinearRegression,43,9,3,25,0.3767818932335162,41.3786012422859,30.74565571618389,14.057688362345491,15.676441717764918,24.758332580796928,1.2928387246555844,7.588800419164113,24.819393797628322
two_stage_BMPVS_OOF_times_measured_VS_DM,Ridge_alpha_1,43,9,3,25,0.38721470800613134,41.030795851712185,31.13043925109266,14.154556855989298,15.544674312131074,24.55022787752778,1.3037977194360597,8.305888873698022,24.84338065732652
direct_BMPDM_all_features,Ridge_alpha_1,43,9,3,25,0.3834599751413562,41.156308332667216,30.789180304639086,14.035858214957612,15.592225196730164,24.625326591675474,1.2998215881196356,8.051621317335515,25.77693278383748
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_fixed_selected_params,43,9,3,25,0.5469295983488258,35.28081590392943,26.341327199999995,11.718379429407937,13.366272364662207,21.109804286441353,1.5162874408511267,5.847543200000011,18.323299999999904
direct_BMPDM_all_features,RF_fixed_selected_params,43,9,3,25,0.4802561554385586,37.78769938134707,27.981224800000017,12.418445804174585,14.316014780962272,22.60976448354399,1.4156950259987446,4.6776152000000115,21.24212000000017
two_stage_BMPVS_OOF_times_measured_VS_DM,GradientBoosting_fixed,43,9,3,25,0.45573843813374715,38.668703062369055,30.81586892381907,13.553024993543298,14.64978640310603,23.136901251941037,1.3834407110014784,6.784745850936745,23.07765930119075
direct_BMPDM_all_features,GradientBoosting_fixed,43,9,3,25,0.4035799656278972,40.479196761293515,31.69807205152074,14.146351151873631,15.335698882007456,24.22018593986329,1.3215642191117287,5.7153776540579,25.537830297159758
two_stage_BMPVS_OOF_times_measured_VS_DM,ExtraTrees_fixed,43,9,3,25,0.43729036037388447,39.318591506446104,31.414863199999964,13.676748866474647,14.895999131684478,23.52575330966679,1.3605741204981487,7.389555200000033,27.9568900000001
direct_BMPDM_all_features,ExtraTrees_fixed,43,9,3,25,0.4608244440906868,38.487603674522774,30.564817600000016,13.349948863258565,14.581176205722318,23.028542855575164,1.3899503463636258,5.507900800000059,28.8806799999999
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_nested_gridsearch,44,9,4,25,0.5521618105821926,41.33238402496844,30.916419503945935,15.7040004144367,18.1027550098635,15.42327949675486,1.5251193134590435,11.084035524713954,24.98153900469893
direct_BMPDM_all_features,RF_nested_gridsearch,44,9,4,25,0.5067561268687006,43.37712289164807,31.628498205587903,16.875999661919145,18.998309612769702,16.186278771600144,1.4532272531132455,14.484887408301924,17.036128358184158
two_stage_BMPVS_OOF_times_measured_VS_DM,Mean_baseline,44,9,4,25,0.31683145590016437,51.04977401282685,38.59434823529411,21.60803321886716,22.358776878315005,19.049347174611775,1.2348108951852885,21.25114352941176,29.118705882352913
direct_BMPDM_all_features,Mean_baseline,44,9,4,25,-0.2452655506379806,68.92247746884044,51.78821137254902,30.5998240240826,30.186662437316503,25.718589882658655,0.9146046320851435,30.58779490196077,44.19275490196077
two_stage_BMPVS_OOF_times_measured_VS_DM,LinearRegression,44,9,4,25,0.4882654153823708,44.18270260551734,34.358979064883066,18.70952179938807,19.35113736623976,16.486882798612378,1.426730675816867,21.600568606972033,23.368949737365085
direct_BMPDM_all_features,LinearRegression,44,9,4,25,0.4076897169404077,47.53401834058655,36.83745035559009,20.420227407153575,20.818946425499675,17.737434405619137,1.3261411374085728,21.747940813176548,24.202408316594813
two_stage_BMPVS_OOF_times_measured_VS_DM,Ridge_alpha_1,44,9,4,25,0.489186971429046,44.14290151946719,34.545752319964166,18.522576391338102,19.333705289022603,16.4720309266745,1.4280170758595452,19.87830182838411,22.772109394701147
direct_BMPDM_all_features,Ridge_alpha_1,44,9,4,25,0.40791647218274474,47.52491870146954,36.91569827473099,20.375158028217182,20.814960966119596,17.734038853179275,1.3263950548501668,20.71535922444147,23.40717311737717
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_fixed_selected_params,44,9,4,25,0.6338680044734554,37.37220603749646,29.462982399999984,15.134405394731562,16.368276498792078,13.945529461315834,1.6867298945247975,9.064635199999996,23.925240000000002
direct_BMPDM_all_features,RF_fixed_selected_params,44,9,4,25,0.5706185677754464,40.47170709617984,31.03381119999998,16.31714701125817,17.72579578159615,15.102115810162376,1.5575527120212704,13.4709168,23.486599999999896
two_stage_BMPVS_OOF_times_measured_VS_DM,GradientBoosting_fixed,44,9,4,25,0.5855904947434385,39.7598509148778,29.042244721856367,14.016132559221663,17.41401705514807,14.836484946985415,1.5854389716586579,4.7342004971587235,20.356671938018337
direct_BMPDM_all_features,GradientBoosting_fixed,44,9,4,25,0.52537719471197,42.550453599019455,29.7228426587957,14.65358938726381,18.636245046893396,15.87780511704652,1.4814605207695846,7.904219806011287,18.50775078123553
two_stage_BMPVS_OOF_times_measured_VS_DM,ExtraTrees_fixed,44,9,4,25,0.5863280151228539,39.724455058417675,30.54910799999998,16.062093325049272,17.39851438011546,14.823276897169519,1.5868516523407363,5.898300799999951,25.284949999999924
direct_BMPDM_all_features,ExtraTrees_fixed,44,9,4,25,0.548996973719123,41.47817324336247,29.58283759999998,16.15440464695301,18.166607762757508,15.477681097725812,1.5197587602986553,11.226851199999992,16.627120000000218
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_nested_gridsearch,45,9,5,25,0.7156610807254971,43.23356829523498,34.86138868513377,23.602086117695737,18.077054620409413,11.35890122150919,1.914018932483709,-1.1045143336985268,29.40017236263725
direct_BMPDM_all_features,RF_nested_gridsearch,45,9,5,25,0.6167306265076625,50.194367474216634,37.827756436962275,35.35746005573257,20.98754181639737,13.187735468011327,1.648588724191282,6.478168143886689,30.068221508055956
two_stage_BMPVS_OOF_times_measured_VS_DM,Mean_baseline,45,9,5,25,0.46561061168254336,59.26957869890335,45.74856235294118,33.28377353301594,24.78211847220618,15.572096323021054,1.396160898262607,1.0704141176470818,40.401509803921584
direct_BMPDM_all_features,Mean_baseline,45,9,5,25,-0.04442391206240681,82.85931347233188,63.732823529411775,58.65009091713584,34.645586624272596,21.769906906296637,0.9986791438181389,17.088790588235288,48.2534705882353
two_stage_BMPVS_OOF_times_measured_VS_DM,LinearRegression,45,9,5,25,0.6193965492127675,50.01949332507526,41.83420187443181,18.96677348892833,20.914422486432773,13.141790192971165,1.6543523881403226,-13.25659662432782,41.31924489586925
direct_BMPDM_all_features,LinearRegression,45,9,5,25,0.5968136510387497,51.48205060156902,43.65014277322789,25.43843154754332,21.525954886259434,13.526052799310856,1.6073537722171698,-16.384183047563145,42.23386488358082
two_stage_BMPVS_OOF_times_measured_VS_DM,Ridge_alpha_1,45,9,5,25,0.613473042563227,50.40722871982207,43.30363203773039,23.147491333167988,21.076544517657215,13.243661221032877,1.6416270113926485,-11.334851041205914,37.77904984262503
direct_BMPDM_all_features,Ridge_alpha_1,45,9,5,25,0.623399267550516,49.755776417062194,41.72344992519867,18.496261023834947,20.804155739123757,13.072502960233253,1.6631208312836356,-13.351788789925221,38.542703749224245
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_fixed_selected_params,45,9,5,25,0.7132936722954455,43.41317675635064,35.00833599999998,23.78346419858724,18.152153486635385,11.406090358302805,1.906100276888911,-1.3928319999999883,29.247439999999926
direct_BMPDM_all_features,RF_fixed_selected_params,45,9,5,25,0.6051905227854,50.944430537433725,39.274554400000014,34.31440759569288,21.301162262203167,13.384802066511932,1.6243162866469374,4.960360800000001,27.960300000000075
two_stage_BMPVS_OOF_times_measured_VS_DM,GradientBoosting_fixed,45,9,5,25,0.7731078427875829,38.62003558090367,32.13945780066123,22.678855843573782,16.148019239834436,10.146772210403105,2.142666804709633,0.045686368273794645,33.28747729648444
direct_BMPDM_all_features,GradientBoosting_fixed,45,9,5,25,0.6655953441024096,46.88555758055116,36.083329581816656,32.41642053057164,19.604044234891145,12.318400684302512,1.7649330093545286,3.004149902640854,34.66700362154023
two_stage_BMPVS_OOF_times_measured_VS_DM,ExtraTrees_fixed,45,9,5,25,0.6789361661317841,45.94080714118077,36.861193200000024,24.7321759971462,19.20902004492539,12.0701832148005,1.8012280015370308,1.4301100000000246,34.499020000000144
direct_BMPDM_all_features,ExtraTrees_fixed,45,9,5,25,0.6016921571374596,51.16963939555902,38.46824160000001,31.659855280956368,21.395327814339183,13.443971949418312,1.617167312753996,4.433158400000026,26.92972000000003
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_nested_gridsearch,46,10,1,26,0.6168180842386066,40.06939151204795,30.15243802678019,12.703427138374975,16.02376052546352,14.724140133922239,1.647457301515521,-9.702519454145515,23.674466227272717
direct_BMPDM_all_features,RF_nested_gridsearch,46,10,1,26,0.6635798305310897,37.54492644051618,27.551788437680024,12.115079477401068,15.01422625916553,13.796484981853121,1.758229882761754,-2.9607428420995774,19.901454362835295
two_stage_BMPVS_OOF_times_measured_VS_DM,Mean_baseline,46,10,1,26,0.33545154744901906,52.768356820202996,35.88412795125665,15.937625256829568,21.102080193928217,19.390578472444822,1.2509885770885654,-0.5403495811119126,19.714311881188124
direct_BMPDM_all_features,Mean_baseline,46,10,1,26,-0.003011891363552177,64.82809891528727,48.95957692307694,22.75434746123253,25.924774326240623,23.822123996004642,1.018271593928244,3.5524657273419744,28.121188118811887
two_stage_BMPVS_OOF_times_measured_VS_DM,LinearRegression,46,10,1,26,0.4284422307217529,48.93733458540411,39.286194823549735,16.79190091682252,19.57005336393042,17.982807949541073,1.348921271930003,-18.58368945990933,38.80874342553999
direct_BMPDM_all_features,LinearRegression,46,10,1,26,0.42935525935683716,48.89823176121243,40.11372784020096,17.225621422068528,19.554416133938336,17.968438990060935,1.3499999741538846,-18.27341919836587,42.24223332301854
two_stage_BMPVS_OOF_times_measured_VS_DM,Ridge_alpha_1,46,10,1,26,0.4746267852180216,46.9185096869296,37.40208035393875,16.028030603111755,18.762724739879015,17.240958383344086,1.4069630952535777,-17.765398259823716,38.16711518159765
direct_BMPDM_all_features,Ridge_alpha_1,46,10,1,26,0.4590688064702787,47.60814481740193,38.951583012188735,16.742367266580082,19.038510015463068,17.494375865346456,1.3865823141606273,-17.73758361984188,41.54070437308661
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_fixed_selected_params,46,10,1,26,0.6281593725595948,39.471957519576435,29.032883846153865,12.479133144424052,15.78484650995478,14.504603437856508,1.6723926494161825,-5.737626923076925,20.150210000000058
direct_BMPDM_all_features,RF_fixed_selected_params,46,10,1,26,0.6821638975441016,36.493192530437774,28.67344000000002,12.30962934538071,14.593637583479287,13.41000849965009,1.8089020728660141,-5.64611846153847,18.247340000000065
two_stage_BMPVS_OOF_times_measured_VS_DM,GradientBoosting_fixed,46,10,1,26,0.6247160707932137,39.65429459311337,29.486590683375745,12.585525751818997,15.857763155080058,14.571606117983555,1.6647027085250843,-7.851928512037331,21.403668062703673
direct_BMPDM_all_features,GradientBoosting_fixed,46,10,1,26,0.5529258798594292,43.28127145922332,31.03521512065726,13.291095508165302,17.308192186837807,15.904396899771184,1.5252003785517263,-6.326965843789954,21.281051227758965
two_stage_BMPVS_OOF_times_measured_VS_DM,ExtraTrees_fixed,46,10,1,26,0.6254746234687403,39.614198169799415,29.631487692307697,12.758080678529337,15.841728584529683,14.556872044580762,1.666387675723128,-5.3229161538462035,20.210400000000163
direct_BMPDM_all_features,ExtraTrees_fixed,46,10,1,26,0.522780401845834,44.71666236391097,32.52673038461538,14.013763151167396,17.882205398648814,16.431854293807817,1.4762419224535768,-4.107791923076918,24.987619999999993
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_nested_gridsearch,47,10,2,26,0.45681972429960094,45.37014096973036,37.94676618331983,16.469343617062453,17.950487795982546,19.93380651031193,1.383708707974216,-0.6143199971009494,35.3703959690087
direct_BMPDM_all_features,RF_nested_gridsearch,47,10,2,26,0.5229606461210776,42.518235896989054,32.444467692307676,14.336377748027807,16.82214465863814,18.680794668366573,1.4765207873142114,0.07863076923068928,25.39786333333339
two_stage_BMPVS_OOF_times_measured_VS_DM,Mean_baseline,47,10,2,26,0.301053254762504,51.46597165781395,44.35682292460015,19.31780979011741,20.36227519699204,22.612068178860632,1.219816844404259,-0.5952326732672978,37.56914356435648
direct_BMPDM_all_features,Mean_baseline,47,10,2,26,-7.712252162672684e-06,61.56016961494203,53.58188461538461,23.518029009058157,24.355998235246386,27.04705084925662,1.019799970248876,0.17095773038846354,48.583965346534626
two_stage_BMPVS_OOF_times_measured_VS_DM,LinearRegression,47,10,2,26,0.35833180258653463,49.312087840556494,39.307563799971525,18.479185071173458,19.510100961927634,21.66573866916069,1.2730967576311238,11.709639531618295,34.402003760569755
direct_BMPDM_all_features,LinearRegression,47,10,2,26,0.39573091537894045,47.853457396377394,38.115153491382635,17.9802709921863,18.93300052918809,21.024875396028804,1.3119022649048164,12.1206479403833,32.19199579110469
two_stage_BMPVS_OOF_times_measured_VS_DM,Ridge_alpha_1,47,10,2,26,0.38043845273821975,48.455196702148264,39.09285931515348,18.304932142838886,19.171075920485848,21.28925533037568,1.2956104487147884,13.799033451309043,32.1317711858606
direct_BMPDM_all_features,Ridge_alpha_1,47,10,2,26,0.411451875756939,47.22686561992446,37.89897657054722,17.83559051758263,18.68509237206366,20.749576290365926,1.3293081875699981,13.010827029188363,30.556106822731905
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_fixed_selected_params,47,10,2,26,0.5241545575151119,42.46499625596573,34.410699230769225,14.867403806603829,16.801080639306807,18.657403321543438,1.4783719457649565,-0.40108076923073976,29.151129999999966
direct_BMPDM_all_features,RF_fixed_selected_params,47,10,2,26,0.5343984650483219,42.00542032055313,33.2541369230769,14.536786271201812,16.619251532241545,18.45548422723376,1.494546624286867,-0.6950015384615125,24.05675999999994
two_stage_BMPVS_OOF_times_measured_VS_DM,GradientBoosting_fixed,47,10,2,26,0.5290310268786733,42.24684503671966,34.43743811526723,14.3683002698487,16.714770111830866,18.561556491414766,1.486005856467341,-5.763853504936364,29.71849591711927
direct_BMPDM_all_features,GradientBoosting_fixed,47,10,2,26,0.5495561047707388,41.3160206455767,32.813445336258845,13.961793201441818,16.346493718672594,18.152589869060606,1.5194846493173775,-4.517405161909748,29.01677031229808
two_stage_BMPVS_OOF_times_measured_VS_DM,ExtraTrees_fixed,47,10,2,26,0.5105326219602231,43.06852607229626,33.15847115384619,14.891947496878338,17.039864437879984,18.92256993387474,1.457655157189513,4.430875769230714,24.341199999999944
direct_BMPDM_all_features,ExtraTrees_fixed,47,10,2,26,0.49606046554666394,43.700594818612494,32.69265692307695,14.660644877503026,17.289939532963803,19.200275398768255,1.4365721886031504,3.191198461538396,23.940519999999978
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_nested_gridsearch,48,10,3,25,0.7836748696101002,34.52116500060293,26.034545510040196,20.579517693487958,13.88247402456509,9.069862117684302,2.194375250574186,16.40341954071418,15.647021380771378
direct_BMPDM_all_features,RF_nested_gridsearch,48,10,3,25,0.5390619161330026,50.39103198425911,35.652536020962934,33.46968747189734,20.26444335178977,13.239405798068152,1.5032911039006704,18.201513497704184,22.245718259254602
two_stage_BMPVS_OOF_times_measured_VS_DM,Mean_baseline,48,10,3,25,0.42439941818408156,56.310912974540024,42.030065098039216,29.932118869286818,22.645087054708142,14.794756097920736,1.345252387091663,4.0995011764706115,30.93532352941176
direct_BMPDM_all_features,Mean_baseline,48,10,3,25,-0.005012205781889545,74.40765619054314,53.41940941176471,49.77046950054133,29.922580952176546,19.549374481901125,1.0180725207137844,5.254681568627452,35.788078431372526
two_stage_BMPVS_OOF_times_measured_VS_DM,LinearRegression,48,10,3,25,0.6376013141825514,44.68124477121236,35.55823011024273,17.831492482235443,17.96828756824275,11.739254144937487,1.695395696476149,10.853573364644271,24.791614688722177
direct_BMPDM_all_features,LinearRegression,48,10,3,25,0.6474817167558176,44.067943075152165,34.80579431003262,15.996556365251525,17.72165206609128,11.578119321714956,1.7189908312517557,9.19102106993006,24.96985960360746
two_stage_BMPVS_OOF_times_measured_VS_DM,Ridge_alpha_1,48,10,3,25,0.6432782734647987,44.32989852896043,35.54663902896246,21.242038412234397,17.826995839484297,11.646943761648396,1.708832923423507,9.276837432226673,28.814320891948142
direct_BMPDM_all_features,Ridge_alpha_1,48,10,3,25,0.6568309530719285,43.47964713131477,34.75558772516942,18.262234692602327,17.485072473283882,11.423554344116289,1.7422494223453053,8.869697385914629,31.182872512411855
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_fixed_selected_params,48,10,3,25,0.7272008064161041,38.766223709015364,29.192810400000006,21.202677913006625,15.589598255490095,10.18518071038253,1.954082261582113,14.786269600000018,17.989199999999983
direct_BMPDM_all_features,RF_fixed_selected_params,48,10,3,25,0.6061389391387746,46.58042853734758,33.43049760000002,30.485107337426314,18.732032630171783,12.238233101606243,1.6262707853272236,12.886921600000008,20.307819999999992
two_stage_BMPVS_OOF_times_measured_VS_DM,GradientBoosting_fixed,48,10,3,25,0.7655340461789886,35.93948511929723,27.15848876786473,21.392854579900416,14.452842730428516,9.442502146347016,2.1077761644848003,16.930124443392913,17.989673222902184
direct_BMPDM_all_features,GradientBoosting_fixed,48,10,3,25,0.6774099946231033,42.15580727969123,31.064275928309435,28.523368599763682,16.95269842528965,11.075737434695316,1.7969621503323685,17.432204190589506,20.446076198961293
two_stage_BMPVS_OOF_times_measured_VS_DM,ExtraTrees_fixed,48,10,3,25,0.767856796413454,35.761023763672895,27.013362400000027,20.08132982088612,14.381075594707568,9.395614392448227,2.1182947836986252,10.092935199999983,16.75580999999994
direct_BMPDM_all_features,ExtraTrees_fixed,48,10,3,25,0.6789002135872813,42.05832424856652,30.207387199999992,27.300160887646168,16.913496224338406,11.050125389125604,1.8011271597653524,13.145124000000028,26.208079999999995
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_nested_gridsearch,49,10,4,25,0.5567756904305815,44.206933306790496,32.617589998574324,13.911471076494388,16.98572274472299,16.177963838330086,1.5330368611849274,1.529416815401148,28.179427696399216
direct_BMPDM_all_features,RF_nested_gridsearch,49,10,4,25,0.5158647076191922,46.20212744360724,34.910467199999985,16.228286350826497,17.75234037446616,16.90812483755306,1.4668341487515344,3.230579200000012,23.841560000000044
two_stage_BMPVS_OOF_times_measured_VS_DM,Mean_baseline,49,10,4,25,0.2477643392764861,57.59112486619353,44.542458823529415,19.731874544418666,22.128358751897924,21.076040923899935,1.1767587182349963,-5.799882352941181,38.03426470588232
direct_BMPDM_all_features,Mean_baseline,49,10,4,25,-0.019107324384139757,67.03298571649844,55.315262352941176,24.839986239663308,25.75622475844805,24.53138315138971,1.0110076040156672,-9.178644313725485,49.58328431372547
two_stage_BMPVS_OOF_times_measured_VS_DM,LinearRegression,49,10,4,25,0.4425649522161036,49.576485669275456,36.71563257455437,15.71279298099081,19.048877115995158,18.143004555935303,1.3669960136213095,3.6249155612234265,21.214839394469493
direct_BMPDM_all_features,LinearRegression,49,10,4,25,0.4102322676952509,50.99400310180949,38.4553742855743,16.83418671780832,19.59353281350169,18.661759059998932,1.328996630132156,4.725309798721104,23.42503254935656
two_stage_BMPVS_OOF_times_measured_VS_DM,Ridge_alpha_1,49,10,4,25,0.4131364103672007,50.86829545960503,38.156558069307856,16.17622933713804,19.545231902362715,18.615755106825528,1.3322808965177726,3.7511101300035237,25.496472933197253
direct_BMPDM_all_features,Ridge_alpha_1,49,10,4,25,0.4060968763865457,51.17247317445552,38.727879476669244,16.919549541860654,19.662106744001644,18.727071945682596,1.3243615966774038,4.6816867361931305,24.15429100420772
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_fixed_selected_params,49,10,4,25,0.5656964811629379,43.75979475322159,33.43818479999999,14.810555989546813,16.813917760045822,16.014329068640016,1.5487014658418672,3.6473112000000163,27.620960000000082
direct_BMPDM_all_features,RF_fixed_selected_params,49,10,4,25,0.5158647076191922,46.20212744360724,34.910467199999985,16.228286350826497,17.75234037446616,16.90812483755306,1.4668341487515344,3.230579200000012,23.841560000000044
two_stage_BMPVS_OOF_times_measured_VS_DM,GradientBoosting_fixed,49,10,4,25,0.5226686788380746,45.876319486372644,34.847038145812306,14.704903493849123,17.62715449940884,16.788892197871814,1.4772514237848693,1.2054066465832398,26.107905832424507
direct_BMPDM_all_features,GradientBoosting_fixed,49,10,4,25,0.5105776971311786,46.453718125819876,35.726442342493186,15.253419901130712,17.849009590210272,17.000196932458397,1.4588898588417871,0.5843677571941999,29.28965442406968
two_stage_BMPVS_OOF_times_measured_VS_DM,ExtraTrees_fixed,49,10,4,25,0.47207088980213974,48.24656597541743,34.996413600000004,15.022383741271646,18.537879281428122,17.65630730946937,1.4046773466485492,2.625155999999994,24.09865000000042
direct_BMPDM_all_features,ExtraTrees_fixed,49,10,4,25,0.4471697910266538,49.371291225890964,37.58110880000001,16.3978124959273,18.970034824450103,18.067911622845763,1.3726774527564631,1.7609104000000877,29.67524000000003
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_nested_gridsearch,50,10,5,25,0.5810079318647496,44.70365095897145,36.11960691730049,16.256115975677584,17.682315078251282,16.27303372974098,1.5767450735319366,-6.271705811328657,31.121255000000048
direct_BMPDM_all_features,RF_nested_gridsearch,50,10,5,25,0.5474568441953838,46.45902520998817,36.19196904349205,16.453124841812134,18.37664495782229,16.912025485052666,1.5171704765621237,-4.215481872063481,31.753591380952344
two_stage_BMPVS_OOF_times_measured_VS_DM,Mean_baseline,50,10,5,25,0.3239769816788415,56.78332698823799,43.90158274509804,20.265915050362803,22.46037308941299,20.670280291302827,1.2413196823259385,-9.865286274509794,26.565637254901958
direct_BMPDM_all_features,Mean_baseline,50,10,5,25,-1.6819482830943144e-06,69.06220782010794,55.10232666666667,27.99807734826998,27.317225606373952,25.140041432822958,1.020619867845101,0.08956666666666933,47.11383333333333
two_stage_BMPVS_OOF_times_measured_VS_DM,LinearRegression,50,10,5,25,0.4758576639443801,49.999390789512084,40.2507117386101,18.212356203962475,19.777019610147505,18.20079021131815,1.4097424049661567,-12.814229102014915,29.767726953198633
direct_BMPDM_all_features,LinearRegression,50,10,5,25,0.41226437890291057,52.94574934110746,42.79173156977049,20.017409293550852,20.94243762691363,19.273324356997364,1.3312921678440282,-13.536585441588961,34.81293385207209
two_stage_BMPVS_OOF_times_measured_VS_DM,Ridge_alpha_1,50,10,5,25,0.4584265712594633,50.82399118087019,40.68442781424553,18.37122951565669,20.103186346439927,18.500961443292997,1.3868698577332517,-13.380418907267662,31.298384711310177
direct_BMPDM_all_features,Ridge_alpha_1,50,10,5,25,0.4301189057687207,52.13534088923736,42.301052495603315,19.818203014856707,20.62188444432913,18.97831927823427,1.351986200074898,-13.051577304798702,35.8907348938514
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_fixed_selected_params,50,10,5,25,0.5995003666738198,43.706009336281085,36.60022800000001,16.680821677206165,17.287702711494497,15.90987198728881,1.6127361543378809,-3.9177495999999805,33.10698000000005
direct_BMPDM_all_features,RF_fixed_selected_params,50,10,5,25,0.5826455007300928,44.616206612509245,35.850985600000016,16.63823932816545,17.6477268857259,16.241202217796676,1.5798353730656907,-0.0644240000000002,41.59192000000007
two_stage_BMPVS_OOF_times_measured_VS_DM,GradientBoosting_fixed,50,10,5,25,0.6292122971685035,42.05355879116548,35.045806598881626,15.713740504238565,16.634083810953708,15.308346544052084,1.676106932316441,-7.194549242879687,37.18325269442363
direct_BMPDM_all_features,GradientBoosting_fixed,50,10,5,25,0.6333789266461644,41.81660832950191,34.46648959674504,16.313503387255864,16.540359190454193,15.222091780241678,1.685604457995244,-1.9977187981303746,33.36275979131281
two_stage_BMPVS_OOF_times_measured_VS_DM,ExtraTrees_fixed,50,10,5,25,0.5902090127171402,44.21007931459153,36.612786799999995,16.841343748047706,17.487085177730936,16.093363661530898,1.5943482235551087,-7.674368399999969,35.797580000000096
direct_BMPDM_all_features,ExtraTrees_fixed,50,10,5,25,0.5833735096995656,44.5772766674455,34.996101199999984,16.138844461041273,17.63232833236774,16.227030929869866,1.5812150648925831,-6.624362800000015,29.84035
